eval,gen,hv,igd+,icmop,cv,run
70000.0,700.0,0.0,,-1.806658805332532,0.8066588053325319,1.0
70000.0,700.0,0.0,,-1.7397400669167884,0.7397400669167884,1.0
70000.0,700.0,0.0,,-1.453803328844658,0.4538033288446579,2.0
70000.0,700.0,0.0163034820058971,0.7065442453093348,0.0163034820058971,0.0,2.0
70000.0,700.0,0.0,,-1.2781924478679882,0.2781924478679882,3.0
70000.0,700.0,0.0,,-1.254035732875192,0.2540357328751919,3.0
70000.0,700.0,0.0,,-1.7203275178351047,0.7203275178351047,4.0
70000.0,700.0,0.0,,-1.5589830040952517,0.5589830040952515,4.0
70000.0,700.0,0.0,,-1.5376384005717436,0.5376384005717436,5.0
70000.0,700.0,0.0,,-1.472450844358585,0.4724508443585851,5.0
70000.0,700.0,0.0,,-1.4239257462315305,0.4239257462315304,5.0
70000.0,700.0,0.0,,-1.5217504983988857,0.5217504983988857,6.0
70000.0,700.0,0.0,,-1.5016450623112434,0.5016450623112434,7.0
70000.0,700.0,0.0,,-1.5816481574441612,0.5816481574441612,8.0
70000.0,700.0,0.0059427504386446,0.7642325870307017,0.0059427504386446,0.0,8.0
70000.0,700.0,0.0,,-1.4751508331676704,0.4751508331676704,9.0
70000.0,700.0,0.0435181471780931,0.5890838292466644,0.0435181471780931,0.0,10.0
70000.0,700.0,0.0065824876519046,0.7668623990555327,0.0065824876519046,0.0,11.0
70000.0,700.0,0.0,,-1.765377588214962,0.765377588214962,12.0
70000.0,700.0,0.0,,-1.4957218651326047,0.4957218651326047,12.0
70000.0,700.0,0.0,,-1.822827405713324,0.822827405713324,13.0
70000.0,700.0,0.0,,-1.4919010229944902,0.4919010229944902,13.0
70000.0,700.0,0.0,,-1.586468732946813,0.586468732946813,14.0
70000.0,700.0,0.0,,-1.457570228599948,0.4575702285999479,14.0
70000.0,700.0,0.0,,-1.6390253307723437,0.6390253307723435,15.0
70000.0,700.0,0.0,,-1.6065917811015686,0.6065917811015686,15.0
